latitude,longitude,date,event
17.27959,106.18432,2/1/1970 0:00:00,LGB4 M84KMU     Total Bombs = 9
17.27967,106.17021,2/22/1970 0:00:00,MK84 GP Bomb Storage Area Target Total Bombs = 82
17.28488,105.60678,2/10/1970 0:00:00,MK84 GP Bomb Storage Area Secondary Explosion Total Bombs = 28
17.28699,105.78176,1/12/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Secondary Explosion Total Bombs = 3
17.28714,105.7385,3/14/1970 0:00:00,M84 36 Fuse Ext Unknown Target Total Bombs = 32
17.2922,105.74087,1/12/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 1
17.29705,105.74888,2/9/1970 0:00:00,MK84 GP Bomb Artillary Target Total Bombs = 1
17.29705,105.74888,2/9/1970 0:00:00,MK84 GP Bomb Artillary Target Total Bombs = 2
17.29752,105.61059,1/24/1970 0:00:00,M84 36 Fuse Ext AAA 37mm Gun Site Destroyed Total Bombs = 9
17.29603,106.15432,7/29/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 11
17.30111,105.61718,1/24/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 11
17.30384,105.11383,1/24/1970 0:00:00,M84 36 Fuse Ext AAA 37mm Gun Site Destroyed Total Bombs = 3
17.30619,105.72164,3/26/1970 0:00:00,LGB4 M84KMU Artillary Destroyed Total Bombs = 50
17.31441,105.55203,1/3/1970 0:00:00,LGB4 M84KMU Bivuoac/Store Area Rno Weather Total Bombs = 4
17.36405,105.71575,1/8/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 1
17.36765,105.72094,1/7/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 7
17.37274,105.71418,1/23/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site No Damage Miss Total Bombs = 1
17.37303,105.73318,1/15/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Cut Total Bombs = 130
17.37318,105.20781,12/31/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 1
17.37393,105.73413,1/9/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Rno Weather Total Bombs = 4
17.37411,105.73451,1/6/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 3
17.37936,105.73133,1/10/1970 0:00:00,LGB4 M84KMU Trucks Secondary Explosion Total Bombs = 11
17.38027,105.73133,1/11/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 67
17.38634,105.79725,1/20/1970 0:00:00,LGB4 M84KMU POL Pipelines Cut Total Bombs = 3
17.3893,105.73259,1/20/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 1
17.39037,105.68619,1/21/1970 0:00:00,LGB4 M84KMU POL Pipelines No Damage Miss Total Bombs = 33
17.39834,105.73234,1/21/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 4
17.39922,105.73988,1/17/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge No Damage Miss Total Bombs = 7
17.39922,105.73988,1/23/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge No Damage Miss Total Bombs = 6
17.39922,105.73997,6/12/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 33
17.39922,105.73997,6/12/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 34
17.39969,105.73282,1/16/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Cut Total Bombs = 4
17.40012,105.73988,1/9/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 4
17.40012,105.73988,1/21/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 6
17.40128,105.74318,1/20/1970 0:00:00,LGB4 M84KMU Railroad Bridge Damaged Total Bombs = 211
17.40191,105.74366,1/22/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 3
17.40326,105.74611,1/7/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Rno Weather Total Bombs = 1
17.4035,105.75421,6/12/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 163
17.4035,105.75421,10/5/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Cut Total Bombs = 133
17.4035,105.75421,6/12/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 165
17.4035,105.75486,1/20/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 198
17.4035,105.75486,1/22/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 200
17.4035,105.75486,1/7/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 185
17.40386,105.75534,1/8/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 2
17.40386,105.75534,1/7/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Rno Weather Total Bombs = 5
17.40386,105.75534,1/6/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 4
17.40407,105.74611,1/2/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 2
17.40446,105.76381,1/8/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 208
17.40446,105.76381,1/25/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 215
17.40464,105.76306,1/6/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 1
17.40488,105.77295,2/3/1970 0:00:00,MK84 GP Bomb Bivouac Area Target Total Bombs = 4
17.41193,105.72111,1/20/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge No Damage Miss Total Bombs = 11
17.41196,105.7117,1/18/1970 0:00:00,LGB4 M84KMU     Total Bombs = 1
17.41283,105.72111,6/12/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 38
17.41283,105.72111,6/12/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 39
17.41284,105.72017,1/2/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 98
17.41284,105.72017,1/17/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 103
17.41284,105.72017,11/20/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 106
17.41284,105.72017,11/20/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 107
17.41284,105.72017,11/20/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 108
17.41284,105.72064,1/24/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge No Damage Miss Total Bombs = 3
17.41374,105.72112,1/15/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge No Damage Miss Total Bombs = 2
17.41438,105.76583,1/8/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Secondary Explosion Total Bombs = 7
17.4172,105.76311,1/8/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Silenced Total Bombs = 1
17.4231,105.17793,10/2/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 2
17.42491,105.17322,10/2/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 5
17.42817,105.72964,1/18/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 1
17.43082,105.74566,1/18/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 1
17.43255,105.76732,2/28/1970 0:00:00,MK84 GP Bomb Unknown Target Total Bombs = 4
17.45814,105.69022,3/16/1970 0:00:00,MK84 GP Bomb   Secondary Explosion Total Bombs = 35
17.45814,105.69022,3/17/1970 0:00:00,LGB4 M84KMU Bunkers Destroyed Total Bombs = 37
17.45814,105.69022,3/16/1970 0:00:00,M84 36 Fuse Ext     Total Bombs = 39
17.46806,105.6959,12/11/1970 0:00:00,LGB4 M84KMU Tunnels Target Total Bombs = 2
17.46806,105.6959,12/11/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 4
17.46987,105.69591,12/11/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 5
17.46987,105.69591,12/11/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 7
17.46987,105.69591,12/11/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 8
17.47303,105.69687,3/25/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 1
17.47715,105.68181,1/9/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 3
17.47963,105.69642,1/7/1970 0:00:00,M84 36 Fuse Ext Number of AAA Pieces Rno Weather Total Bombs = 2
17.47983,105.68983,1/19/1970 0:00:00,LGB4 M84KMU   Secondary Fire Total Bombs = 8
17.48108,105.69454,1/1/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 2
17.48381,105.66309,1/10/1970 0:00:00,LGB4 M84KMU Number of AAA Pieces Silenced Total Bombs = 35
17.48384,105.67977,1/10/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 1
17.4845,105.69795,10/8/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 10
17.48519,105.70821,2/1/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Damaged Total Bombs = 4
17.48971,105.70738,12/8/1970 0:00:00,MK84 GP Bomb Interdiction Point Rno Non Visual Total Bombs = 857
17.48988,105.70955,12/12/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 460
17.49051,105.71097,12/12/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 317
17.49052,105.70974,12/8/1970 0:00:00,MK84 GP Bomb Interdiction Point Secondary Fire Total Bombs = 1195
17.49061,105.71012,1/2/1970 0:00:00,LGB4 M84KMU Roads/Highways Secondary Fire Total Bombs = 228
17.49074,105.30421,3/26/1970 0:00:00,MK84 GP Bomb Structures/BLDG/Any Structure Destroyed Total Bombs = 9
17.49132,105.71144,12/12/1970 0:00:00,MK84 GP Bomb Roads/Highways Cut Total Bombs = 407
17.49152,105.70636,11/6/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 3
17.49152,105.70636,11/6/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 2
17.49205,105.71097,12/8/1970 0:00:00,MK84 GP Bomb Interdiction Point Rno Dark Total Bombs = 928
17.49389,105.52271,12/28/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 5
17.49492,105.66351,1/19/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 2
17.49692,105.7139,1/2/1970 0:00:00,LGB4 M84KMU Roads/Highways Secondary Fire Total Bombs = 17
17.49703,105.68189,1/27/1970 0:00:00,LGB4 M84KMU Artillary Destroyed Total Bombs = 2
17.50595,105.71582,3/20/1970 0:00:00,MK84 GP Bomb     Total Bombs = 4
17.50603,105.69322,12/29/1970 0:00:00,LGB4 M84KMU Construction Vehicles Target Total Bombs = 5
17.50603,105.69322,12/29/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Target Total Bombs = 6
17.5069,105.70265,12/29/1970 0:00:00,LGB4 M84KMU Construction Vehicles Target Total Bombs = 9
17.50957,105.71584,3/20/1970 0:00:00,MK84 GP Bomb     Total Bombs = 4
17.51063,105.72224,11/7/1970 0:00:00,MK84 GP Bomb Interdiction Point Secondary Fire Total Bombs = 457
17.51066,105.66216,2/1/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Damaged Total Bombs = 1
17.51207,105.72234,11/10/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 740
17.51223,105.72856,10/21/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 961
17.5127,105.72385,3/7/1970 0:00:00,LGB4 M84KMU Artillary Destroyed Total Bombs = 4
17.5133,105.73186,10/25/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 971
17.51343,105.72292,11/3/1970 0:00:00,MK84 GP Bomb Roads/Highways Cut Total Bombs = 1383
17.51343,105.72292,10/20/1970 0:00:00,MK84 GP Bomb Roads/Highways Cut Total Bombs = 1387
17.51584,105.7314,10/17/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 925
17.51584,105.7314,10/18/1970 0:00:00,MK84 GP Bomb Roads/Highways Cut Total Bombs = 929
17.51586,105.72434,10/14/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 165
17.51766,105.72623,10/29/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 1540
17.51766,105.72623,10/18/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 744
17.51766,105.72623,10/17/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 1544
17.51846,105.72953,1/2/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 268
17.51846,105.72953,1/18/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Cut Total Bombs = 272
17.51846,105.72953,1/19/1970 0:00:00,LGB4 M84KMU   Sustained Fire Total Bombs = 273
17.52214,105.73849,3/20/1970 0:00:00,LGB4 M84KMU AAA Site Unknown Cal Target Total Bombs = 2
17.52395,105.73756,3/20/1970 0:00:00,LGB4 M84KMU AAA Site Unknown Cal Target Total Bombs = 2
17.52663,105.74511,4/16/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 85
17.52665,105.7404,3/21/1970 0:00:00,LGB4 M84KMU   No Damage Miss Total Bombs = 12
17.52667,105.7338,3/21/1970 0:00:00,LGB4 M84KMU   No Damage Miss Total Bombs = 5
17.52887,105.74935,3/25/1970 0:00:00,LGB4 M84KMU Artillary Destroyed Total Bombs = 43
17.53029,105.73099,3/20/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 4
17.53208,105.73477,3/20/1970 0:00:00,LGB4 M84KMU AAA Site Unknown Cal Target Total Bombs = 4
17.53295,105.74513,1/20/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 14
17.53299,105.73477,3/21/1970 0:00:00,LGB4 M84KMU   No Damage Miss Total Bombs = 240
17.533,105.73194,3/20/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 16
17.53385,105.69644,1/10/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 2
17.53702,105.74364,1/9/1970 0:00:00,LGB4 M84KMU Fords/Subsurface Bridge Cut Total Bombs = 195
17.53702,105.74364,1/15/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Cut Total Bombs = 196
17.53702,105.74364,1/16/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Cut Total Bombs = 184
17.53742,105.75834,1/24/1970 0:00:00,M84 36 Fuse Ext Cave Storage No Damage Miss Total Bombs = 2
17.53743,105.75551,1/15/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Cut Total Bombs = 1
17.53747,105.74421,12/22/1970 0:00:00,MK84 GP Bomb Fords/Subsurface Bridge Target Total Bombs = 8
17.53827,105.77106,1/23/1970 0:00:00,LGB4 M84KMU Caves No Damage Miss Total Bombs = 1
17.53839,105.73856,3/20/1970 0:00:00,LGB4 M84KMU AAA Site Unknown Cal Target Total Bombs = 2
17.53839,105.73856,3/20/1970 0:00:00,LGB4 M84KMU Caves Target Total Bombs = 3
17.5384,105.73668,12/12/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 8
17.5384,105.73668,12/12/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 10
17.5386,105.73319,10/15/1970 0:00:00,LGB4 M84KMU Roads/Highways Slides Total Bombs = 4
17.53912,105.73762,12/18/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 33
17.53912,105.73762,12/18/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 34
17.53932,105.73291,11/5/1970 0:00:00,MK84 GP Bomb Interdiction Point Target Total Bombs = 64
17.54197,105.74988,1/15/1970 0:00:00,M84 36 Fuse Ext Fords/Subsurface Bridge Cut Total Bombs = 2
17.54202,105.73575,11/20/1970 0:00:00,LGB4 M84KMU Caves Damaged Total Bombs = 31
17.5446,105.6962,1/6/1970 0:00:00,LGB4 M84KMU Bunkers Destroyed Total Bombs = 3
17.54547,105.73256,12/18/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 23
17.54628,105.73303,1/21/1970 0:00:00,LGB4 M84KMU Artillary No Damage Miss Total Bombs = 7
17.54628,105.73303,1/21/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site No Damage Miss Total Bombs = 8
17.54649,105.74896,1/17/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site No Damage Miss Total Bombs = 1
17.54836,105.73295,1/21/1970 0:00:00,LGB4 M84KMU POL Pipelines No Damage Miss Total Bombs = 1
17.54859,105.66795,11/19/1970 0:00:00,LGB4 M84KMU Bulldozer Target Total Bombs = 5
17.54859,105.66795,11/19/1970 0:00:00,LGB4 M84KMU Bulldozer Target Total Bombs = 7
17.54873,105.75415,1/21/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site No Damage Miss Total Bombs = 1
17.54924,105.7386,11/11/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 7
17.54924,105.7386,11/11/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 10
17.54925,105.73672,11/11/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 9
17.54925,105.73672,11/11/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 10
17.55009,105.7518,1/19/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 1
17.55045,105.72975,1/2/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 2
17.55045,105.72975,1/7/1970 0:00:00,M84 36 Fuse Ext Number of AAA Pieces Rno Weather Total Bombs = 4
17.55048,105.74643,1/3/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Secondary Fire Total Bombs = 4
17.55051,105.71308,1/10/1970 0:00:00,LGB4 M84KMU Number of AAA Pieces Secondary Fire Total Bombs = 14
17.55112,105.71883,1/9/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 2
17.55127,105.75133,1/18/1970 0:00:00,M84 36 Fuse Ext Artillary Damaged Total Bombs = 9
17.55196,105.73673,11/11/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 3
17.55286,105.73862,11/6/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 6
17.55286,105.73862,11/6/1970 0:00:00,MK84 GP Bomb AAA 37mm Gun Site Target Total Bombs = 13
17.55286,105.73862,11/6/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Damaged Total Bombs = 14
17.55376,105.73956,12/21/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 7
17.55648,105.73675,11/6/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 10
17.56013,105.72734,2/1/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 14
17.56469,105.71699,1/2/1970 0:00:00,LGB4 M84KMU Roads/Highways Cut Total Bombs = 3
17.56499,105.75582,1/8/1970 0:00:00,LGB4 M84KMU Bulldozer Observed Total Bombs = 3
17.56556,105.72642,11/12/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 3
17.56556,105.72642,11/12/1970 0:00:00,LGB4 M84KMU Artillary Target Total Bombs = 7
17.56735,105.73114,11/12/1970 0:00:00,LGB4 M84KMU Caves Destroyed Total Bombs = 5
17.56735,105.73114,11/12/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 7
17.57263,105.64052,2/28/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 3
17.57263,105.64052,2/4/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 2
17.57517,105.54744,12/16/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 13
17.57517,105.54744,12/16/1970 0:00:00,MK84 GP Bomb Caves Target Total Bombs = 14
17.57692,105.50109,1/2/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 2
17.57746,105.62753,1/6/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Rno Weather Total Bombs = 1
17.57857,105.62188,1/19/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 1
17.58898,105.74536,10/4/1970 0:00:00,LGB4 M84KMU Bulldozer Destroyed Total Bombs = 64
17.59538,105.72748,1/19/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site No Damage Miss Total Bombs = 3
17.5961,105.72833,1/23/1970 0:00:00,LGB4 M84KMU     Total Bombs = 2
17.6018,105.74919,3/25/1970 0:00:00,LGB4 M84KMU Artillary No Damage Miss Total Bombs = 2
17.60435,105.74637,2/4/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 4
17.60978,105.74451,11/18/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Target Total Bombs = 2
17.62055,105.74078,1/11/1970 0:00:00,LGB4 M84KMU   Secondary Explosion Total Bombs = 2
17.63052,105.75685,2/24/1970 0:00:00,MK84 GP Bomb Truck Park Target Total Bombs = 4
17.63467,105.75781,4/27/1970 0:00:00,LGB4 M84KMU Bulldozer Target Total Bombs = 2
17.63841,105.74915,2/9/1970 0:00:00,LGB4 M84KMU Bulldozer Target Total Bombs = 3
17.63841,105.74924,2/9/1970 0:00:00,LGB4 M84KMU Bulldozer Target Total Bombs = 5
17.64217,105.78139,3/13/1970 0:00:00,MK84 GP Bomb POL Pipelines Target Total Bombs = 2
17.65215,105.77201,1/1/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 2
17.65309,105.76165,1/27/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site Destroyed Total Bombs = 16
17.6549,105.76166,1/27/1970 0:00:00,LGB4 M84KMU AAA 37mm Gun Site No Damage Miss Total Bombs = 11
17.66121,105.76273,2/13/1970 0:00:00,LGB4 M84KMU Roads/Highways Target Total Bombs = 3
17.50154,105.41284,10/5/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Unobserved Total Bombs = 71
17.45154,105.16287,10/7/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Destroyed Total Bombs = 24
17.60153,105.17953,10/7/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Destroyed Total Bombs = 23
17.63486,105.17953,10/7/1965 0:00:00,250 LB General Purpose Bomb - High Drag Road Cut Total Bombs = 4
17.5682,105.22952,10/8/1965 0:00:00,250 LB General Purpose Bomb - High Drag Road Unobserved Total Bombs = 53
17.50154,105.36285,10/8/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Unobserved Total Bombs = 51
17.6182,105.52949,10/8/1965 0:00:00,250 LB General Purpose Bomb - High Drag Area/Depot Destroyed Total Bombs = 25
17.56821,105.67947,10/8/1965 0:00:00,250 LB General Purpose Bomb - High Drag Road Cratered Total Bombs = 114
17.5682,105.21287,10/9/1965 0:00:00,250 LB General Purpose Bomb - High Drag Area/Depot Heavy/MOD Total Bombs = 53
17.5682,105.21287,10/10/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Unobserved Total Bombs = 61
17.58487,105.49616,10/10/1965 0:00:00,250 LB General Purpose Bomb - High Drag Road Cratered Total Bombs = 166
17.5682,105.22952,10/10/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Heavy/MOD Total Bombs = 95
17.48487,105.16287,10/11/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Heavy/MOD Total Bombs = 8
17.40156,105.72946,10/13/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Unobserved Total Bombs = 559
17.43488,105.72946,10/13/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Unobserved Total Bombs = 166
17.60154,105.74613,10/14/1965 0:00:00,250 LB General Purpose Bomb - High Drag Road Cratered Total Bombs = 175
17.58487,105.52949,10/14/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Heavy/MOD Total Bombs = 81
17.50154,105.31285,10/14/1965 0:00:00,250 LB General Purpose Bomb - High Drag Area/Depot Heavy/MOD Total Bombs = 64
17.38489,105.74613,10/16/1965 0:00:00,250 LB General Purpose Bomb - High Drag Road Heavy/MOD Total Bombs = 51
17.60153,105.16287,10/22/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Destroyed Total Bombs = 14
17.48487,105.4295,10/22/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Destroyed Total Bombs = 11
17.58487,105.52949,10/22/1965 0:00:00,250 LB General Purpose Bomb - High Drag Road Cratered Total Bombs = 121
17.53486,105.16287,10/22/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Cratered Total Bombs = 52
17.56821,105.69614,10/23/1965 0:00:00,250 LB General Purpose Bomb - High Drag Road Cratered Total Bombs = 100
17.5682,105.22952,10/23/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Destroyed Total Bombs = 68
17.58486,105.16287,10/23/1965 0:00:00,250 LB General Purpose Bomb - High Drag FOSD Destroyed Total Bombs = 23
17.5682,105.16287,10/23/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Cratered Total Bombs = 213
17.40156,105.72946,10/28/1965 0:00:00,250 LB General Purpose Bomb - High Drag Road Cratered Total Bombs = 334
17.2349,105.82946,10/29/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Cratered Total Bombs = 127
17.33488,105.1962,10/29/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Cratered Total Bombs = 2
17.38488,105.37951,10/29/1965 0:00:00,250 LB General Purpose Bomb - High Drag Bridge Unobserved Total Bombs = 2
